index,url,Size in bytes,Return code,Depth,Time
186,https://www.paristexas.gov/70/Our-Community,84732,200,1,09-21-2021_05-57-05
187,https://en.wikipedia.org/wiki/Presidency_of_Ronald_Reagan,506297,200,1,09-21-2021_05-57-05
188,https://www.paristexas.gov/9/How-Do-I,86840,200,1,09-21-2021_05-57-05
189,https://www.paristexas.gov/417/Business,84964,200,1,09-21-2021_05-57-05
190,https://en.wikipedia.org/wiki/Presidency_of_Ronald_Reagan,506297,200,1,09-21-2021_05-57-05
191,https://www.paristexas.gov/Facilities,118315,200,1,09-21-2021_05-57-05
192,https://en.wikipedia.org/wiki/Z%C3%BCrich,559042,200,1,09-21-2021_05-57-05
193,https://en.wikipedia.org/wiki/Anti-Americanism,800409,200,1,09-21-2021_05-57-05
194,https://en.wikipedia.org/wiki/Sean_Penn,432772,200,1,09-21-2021_05-57-05
195,https://en.wikipedia.org/wiki/West_Germany,478506,200,1,09-21-2021_05-57-05
196,https://en.wikipedia.org/wiki/Z%C3%BCrich,559042,200,1,09-21-2021_05-57-05
197,https://en.wikipedia.org/wiki/Anti-Americanism,800409,200,1,09-21-2021_05-57-05
198,https://www.paristexas.gov/444/Active-911-Service-Calls,82579,200,1,09-21-2021_05-57-06
199,https://www.paristexas.gov/565/Mayors-Yard-of-the-Month,102002,200,1,09-21-2021_05-57-06
200,http://www.fltplan.com/AirportInformation/PRX.htm,,200,1,09-21-2021_05-57-06
201,https://www.paristexas.gov/EmailPage,79193,200,1,09-21-2021_05-57-07
202,https://www.paristexas.gov/sitemap,173439,200,1,09-21-2021_05-57-07
203,https://www.paristexas.gov/DocumentCenter,107709,200,1,09-21-2021_05-57-07
204,https://www.paristexas.gov/Layout/WidgetShare/ShareLink/Facebook,96054,200,1,09-21-2021_05-57-07
205,https://www.paristexas.gov/SiteMap,173439,200,1,09-21-2021_05-57-07
206,https://www.paristexas.gov/twitter,,200,1,09-21-2021_05-57-07
207,https://www.paristexas.gov/Layout/WidgetShare/ShareLink/Pinterest,96054,200,1,09-21-2021_05-57-07
208,https://www.paristexas.gov/Layout/WidgetShare/ShareLink/Delicious,96054,200,1,09-21-2021_05-57-07
209,https://www.paristexas.gov/Layout/WidgetShare/ShareLink/LinkedIn,96054,200,1,09-21-2021_05-57-07
210,https://www.paristexas.gov/Layout/WidgetShare/ShareLink/Twitter,96054,200,1,09-21-2021_05-57-07
211,https://www.paristexas.gov/Layout/WidgetShare/ShareLink/Blogger,96054,200,1,09-21-2021_05-57-07
212,https://www.imdb.com/calendar/?ref_=nv_mv_cal,,200,1,09-21-2021_05-57-07
213,https://www.imdb.com/feature/genre/?ref_=nv_ch_gr,,200,1,09-21-2021_05-57-07
214,https://www.imdb.com/news/movie/?ref_=nv_nw_mv,,200,1,09-21-2021_05-57-08
215,https://www.imdb.com/chart/moviemeter/?ref_=nv_mv_mpm,,200,1,09-21-2021_05-57-08
216,https://www.imdb.com/chart/boxoffice/?ref_=nv_ch_cht,,200,1,09-21-2021_05-57-08
217,http://www.civicplus.com,,200,1,09-21-2021_05-57-08
218,https://www.imdb.com/movies-in-theaters/?ref_=nv_mv_inth,,200,1,09-21-2021_05-57-08
219,https://www.imdb.com/whats-on-tv/?ref_=nv_tv_ontv,,200,1,09-21-2021_05-57-08
220,https://www.imdb.com/news/tv/?ref_=nv_nw_tv,,200,1,09-21-2021_05-57-08
221,https://www.paristexas.gov/facebook,,200,1,09-21-2021_05-57-08
222,https://www.imdb.com/feature/genre/,,200,1,09-21-2021_05-57-08
223,https://www.imdb.com/originals/?ref_=nv_sf_ori,,200,1,09-21-2021_05-57-08
224,https://www.imdb.com/oscars/?ref_=nv_ev_acd,,200,1,09-21-2021_05-57-08
225,https://www.imdb.com/imdbpicks/?ref_=nv_pi,,200,1,09-21-2021_05-57-08
226,https://www.imdb.com/india/toprated/?ref_=nv_mv_in,,200,1,09-21-2021_05-57-08
227,https://www.imdb.com/chart/tvmeter/?ref_=nv_tvv_mptv,,200,1,09-21-2021_05-57-08
228,https://www.imdb.com/what-to-watch/?ref_=nv_watch,300564,200,1,09-21-2021_05-57-08
229,https://www.imdb.com/india/tv?ref_=nv_tv_in,,200,1,09-21-2021_05-57-08
230,https://www.imdb.com/?ref_=nv_home,726550,200,1,09-21-2021_05-57-08
231,https://www.imdb.com/podcasts/?ref_=nv_pod,,200,1,09-21-2021_05-57-08
232,https://www.imdb.com/chart/top/?ref_=nv_mv_250,,200,1,09-21-2021_05-57-08
233,https://www.imdb.com/coming-soon/?ref_=nv_mv_cs,,200,1,09-21-2021_05-57-08
234,https://www.imdb.com/chart/toptv/?ref_=nv_tvv_250,,200,1,09-21-2021_05-57-09
235,https://www.imdb.com/trailers/?ref_=nv_mv_tr,398327,200,1,09-21-2021_05-57-09
236,https://www.imdb.com/golden-globes/?ref_=nv_ev_gg,,200,1,09-21-2021_05-57-09
237,https://www.imdb.com/starmeterawards/?ref_=nv_ev_sma,,200,1,09-21-2021_05-57-09
238,https://www.imdb.com/comic-con/?ref_=nv_ev_comic,,200,1,09-21-2021_05-57-09
239,https://www.imdb.com/emmys/?ref_=nv_ev_rte,,200,1,09-21-2021_05-57-09
240,https://www.imdb.com/awards-central/?ref_=nv_ev_awrd,,200,1,09-21-2021_05-57-09
241,https://www.imdb.com/toronto/?ref_=nv_ev_tor,,200,1,09-21-2021_05-57-09
242,https://www.imdb.com/festival-central/?ref_=nv_ev_fc,,200,1,09-21-2021_05-57-09
243,https://www.imdb.com/imdbpicks/celebremos?ref_=nv_ev_celebremos,,200,1,09-21-2021_05-57-09
244,https://www.imdb.com/event/all/?ref_=nv_ev_all,,200,1,09-21-2021_05-57-09
245,https://www.imdb.com/sundance/?ref_=nv_ev_sun,,200,1,09-21-2021_05-57-09
246,https://www.imdb.com/news/celebrity/?ref_=nv_cel_nw,,200,1,09-21-2021_05-57-09
247,https://www.imdb.com/nycc/?ref_=nv_ev_nycc,,200,1,09-21-2021_05-57-09
248,https://m.imdb.com/feature/bestpicture/?ref_=nv_ch_osc,,200,1,09-21-2021_05-57-09
249,https://www.imdb.com/list/ls016522954/?ref_=nv_tvv_dvd,,200,1,09-21-2021_05-57-10
250,https://www.imdb.com/search/name/?match_all=true&ref_=nv_cel_m,,200,1,09-21-2021_05-57-10
251,https://www.imdb.com/feature/bornondate/?ref_=nv_cel_brn,,200,1,09-21-2021_05-57-10
252,https://help.imdb.com/imdb?ref_=cons_nb_hlp,,200,1,09-21-2021_05-57-10
253,https://www.imdb.com/showtimes/?ref_=nv_mv_sh,,200,1,09-21-2021_05-57-10
254,https://www.imdb.com/search/title/?count=100&groups=oscar_best_picture_winners&sort=year%2Cdesc&ref_=nv_ch_osc,,200,1,09-21-2021_05-57-10
255,https://m.imdb.com/chart/starmeter/?ref_=nv_cel_brn,,200,1,09-21-2021_05-57-10
256,https://contribute.imdb.com/czone?ref_=nv_cm_cz,,200,1,09-21-2021_05-57-10
257,https://pro.imdb.com/login/ap?u=/login/lwa&imdbPageAction=signUp&rf=cons_nb_hm&ref_=cons_nb_hm,,200,1,09-21-2021_05-57-10
258,https://www.imdb.com/search/,,200,1,09-21-2021_05-57-10
259,https://www.imdb.com/title/tt0087884/releaseinfo?ref_=tt_ov_rdat,,200,1,09-21-2021_05-57-10
260,https://www.imdb.com/title/tt0087884/ratings/?ref_=tt_ov_rt,,200,1,09-21-2021_05-57-10
261,https://pro.imdb.com?ref_=cons_nb_hm&rf=cons_nb_hm,,200,1,09-21-2021_05-57-10
262,https://www.imdb.com/poll/?ref_=nv_cm_pl,,200,1,09-21-2021_05-57-10
263,https://www.imdb.com/title/tt0087884/reviews/?ref_=tt_ql_urv,,200,1,09-21-2021_05-57-11
264,https://www.imdb.com/list/watchlist?ref_=nv_usr_wl_all_0,,200,1,09-21-2021_05-57-11
265,https://www.imdb.com/title/tt0087884/fullcredits/?ref_=tt_ql_cl,,200,1,09-21-2021_05-57-11
266,https://www.imdb.com/title/tt0087884/mediaindex?ref_=tt_ov_mi_sm,,200,1,09-21-2021_05-57-11
267,https://www.imdb.com/title/tt0087884/parentalguide/certificates?ref_=tt_ov_pg,,200,1,09-21-2021_05-57-11
268,https://www.imdb.com/title/tt0087884/trivia/?ref_=tt_ql_trv,,200,1,09-21-2021_05-57-11
269,https://www.imdb.com/video/vi2557478681?playlistId=tt0087884&ref_=tt_ov_vi,,200,1,09-21-2021_05-57-11
270,https://www.imdb.com/title/tt0087884/awards/?ref_=tt_awd,,200,1,09-21-2021_05-57-11
271,https://www.imdb.com/title/tt0087884/mediaviewer/rm3886030336/?ref_=tt_ov_i,206713,200,1,09-21-2021_05-57-11
272,https://pro.imdb.com/title/tt0087884/?rf=cons_tt_contact&ref_=cons_tt_contact,,200,1,09-21-2021_05-57-11
273,https://www.imdb.com/title/tt0087884/criticreviews?ref_=tt_ov_rt,,200,1,09-21-2021_05-57-11
274,https://www.imdb.com/title/tt0087884/externalreviews?ref_=tt_ov_rt,,200,1,09-21-2021_05-57-11
275,https://www.imdb.com/title/tt0087884/reviews?ref_=tt_ov_rt,,200,1,09-21-2021_05-57-11
276,https://pro.imdb.com/title/tt0087884/?rf=cons_tt_atf&ref_=cons_tt_atf,,200,1,09-21-2021_05-57-11
277,https://www.imdb.com/chart/moviemeter/?ref_=tt_ov_pop,,200,1,09-21-2021_05-57-11
278,https://www.imdb.com/title/tt0087884/videogallery?ref_=tt_ov_vi_sm,,200,1,09-21-2021_05-57-11
279,https://www.imdb.com/title/tt0087884/fullcredits/cast?ref_=tt_ov_st_sm,,200,1,09-21-2021_05-57-11
280,https://www.imdb.com/name/nm0141281/?ref_=tt_ov_wr,,200,1,09-21-2021_05-57-11
