index,url,Size in bytes,Return code,Depth,Time
63,https://www.fitchratings.com/,317263,200,1,09-21-2021_05-01-45
64,https://www.fitchratings.com/products/subscribe,268173,200,1,09-21-2021_05-01-45
65,https://www.bloomberg.com/notices/tos,10940,200,1,09-21-2021_05-01-45
66,https://www.mediawiki.org/,55484,200,1,09-21-2021_05-01-45
67,https://www.bloomberg.com/feedback,10940,200,1,09-21-2021_05-01-46
68,https://www.fitchratings.com/careers,284048,200,1,09-21-2021_05-01-46
69,https://www.fitchratings.com/about-us,289507,200,1,09-21-2021_05-01-46
70,https://www.fitchratings.com/contact,290974,200,1,09-21-2021_05-01-46
71,https://www.fitchratings.com/regulatory,247407,200,1,09-21-2021_05-01-46
72,https://www.fitchratings.com/media-relations,270388,200,1,09-21-2021_05-01-46
73,https://www.fitchratings.com/search?expanded=entity,246947,200,1,09-21-2021_05-01-47
74,https://www.fitchratings.com/search?expanded=racs&filter.reportType=Rating%20Action%20Commentary,246947,200,1,09-21-2021_05-01-47
75,https://www.fitchratings.com/products,297078,200,1,09-21-2021_05-01-47
76,https://www.fitchratings.com/research-analytics,356877,200,1,09-21-2021_05-01-47
77,https://www.fitchratings.com/region/europe,298077,200,1,09-21-2021_05-01-47
78,https://www.fitchratings.com/region/africa,289020,200,1,09-21-2021_05-01-47
79,https://www.fitchratings.com/region/asia-pacific,366372,200,1,09-21-2021_05-01-47
80,https://www.fitchratings.com/insurance,315807,200,1,09-21-2021_05-01-47
81,https://www.fitchratings.com/criteria,274958,200,1,09-21-2021_05-01-47
82,https://www.fitchratings.com/corporate-finance,340224,200,1,09-21-2021_05-01-47
83,https://www.fitchratings.com/region/middle-east,311945,200,1,09-21-2021_05-01-47
84,https://www.fitchratings.com/us-public-finance,306992,200,1,09-21-2021_05-01-47
85,https://www.fitchratings.com/non-bank-financial-institutions,313100,200,1,09-21-2021_05-01-47
86,https://www.fitchratings.com/infrastructure-project-finance,321541,200,1,09-21-2021_05-01-47
87,https://www.fitchratings.com/sovereigns,345384,200,1,09-21-2021_05-01-47
88,https://www.fitchratings.com/international-public-finance,300896,200,1,09-21-2021_05-01-47
89,https://www.fitchratings.com/ethics,278595,200,1,09-21-2021_05-01-47
90,https://www.fitchratings.com/newsletters,261146,200,1,09-21-2021_05-01-47
91,https://www.fitchratings.com/region/north-america,296969,200,1,09-21-2021_05-01-47
92,https://www.fitchratings.com/region/latin-america,342771,200,1,09-21-2021_05-01-47
93,https://www.fitchratings.com/topics/economics,301549,200,1,09-21-2021_05-01-47
94,https://www.fitchratings.com/structured-finance,326799,200,1,09-21-2021_05-01-47
95,https://www.fitchratings.com/banks,332390,200,1,09-21-2021_05-01-47
96,https://www.fitchratings.com/research/corporate-finance/%20https:/www.fitchsolutions.com/?utm_campaign=fr-footer-fs&utm_medium=Referral&utm_source=fitch-ratings&utm_content=lnk15&utm_term=footer,257565,200,1,09-21-2021_05-01-50
97,https://www.fitchlearning.com/,,200,1,09-21-2021_05-01-51
98,https://www.501union.com/the-space,297257,200,1,09-21-2021_05-01-51
99,https://www.501union.com/film-photo,186005,200,1,09-21-2021_05-01-51
100,https://twitter.com/fitchratings,,200,1,09-21-2021_05-01-51
101,https://www.501union.com/blog,175143,200,1,09-21-2021_05-01-51
102,https://www.501union.com/contact,230279,200,1,09-21-2021_05-01-51
103,https://www.501union.com/corporate-events,352911,200,1,09-21-2021_05-01-51
104,https://www.501union.com/weddings,278749,200,1,09-21-2021_05-01-52
105,https://www.501union.com/open-house-rsvp,223665,200,1,09-21-2021_05-01-52
106,https://www.501union.com/food-beverage,308483,200,1,09-21-2021_05-01-52
107,https://www.fitchbohua.cn/,,200,1,09-21-2021_05-01-52
108,https://twitter.com/fitchratings,,200,1,09-21-2021_05-01-52
109,https://www.501union.com/cart,,200,1,09-21-2021_05-01-52
110,http://www.thegreenbuildingnyc.com/,354134,200,1,09-21-2021_05-01-52
111,http://www.hasbrouckhouseny.com/,201531,200,1,09-21-2021_05-01-53
112,https://www.fitchbohua.cn/,,200,1,09-21-2021_05-01-53
113,https://www.theloveunion.com,158799,200,1,09-21-2021_05-01-54
114,https://en.wikipedia.org/wiki/Help:Referencing_for_beginners,78889,200,2,09-21-2021_05-01-54
115,https://en.wikipedia.org/wiki/Wikipedia:Verifiability,172718,200,2,09-21-2021_05-01-54
116,http://squarespace.com,265053,200,1,09-21-2021_05-01-54
117,https://en.wikipedia.org/wiki/Abbreviation,135002,200,2,09-21-2021_05-01-55
118,https://en.wikipedia.org/wiki/Help:Maintenance_template_removal,144144,200,2,09-21-2021_05-01-55
119,https://en.wikipedia.org/wiki/Ticker_tape,82055,200,2,09-21-2021_05-01-55
120,https://en.wikipedia.org/wiki/Stocks,73675,200,2,09-21-2021_05-01-55
121,https://en.wikipedia.org/wiki/Stock,168801,200,2,09-21-2021_05-01-55
122,https://en.wikipedia.org/wiki/Stock_market,333644,200,2,09-21-2021_05-01-55
123,https://en.wikipedia.org/wiki/Security_(finance),162483,200,2,09-21-2021_05-01-55
124,https://en.wikipedia.org/wiki/Reuters_Instrument_Code,55444,200,2,09-21-2021_05-01-55
125,https://en.wikipedia.org/wiki/ISO_6166,103030,200,2,09-21-2021_05-01-56
126,https://en.wikipedia.org/wiki/Telegraph,268699,200,2,09-21-2021_05-01-56
127,https://en.wikipedia.org/wiki/Settlement_(finance),65758,200,2,09-21-2021_05-01-56
128,https://en.wikipedia.org/wiki/NASDAQ,163536,200,2,09-21-2021_05-01-56
129,https://en.wikipedia.org/wiki/Exxon,164553,200,2,09-21-2021_05-01-56
130,https://en.wikipedia.org/wiki/Hong_Kong_Stock_Exchange,243887,200,2,09-21-2021_05-01-56
131,https://en.wikipedia.org/wiki/International_Securities_Identifying_Number,103086,200,2,09-21-2021_05-01-56
132,https://en.wikipedia.org/wiki/Mobil_Oil,209647,200,2,09-21-2021_05-01-56
133,https://en.wikipedia.org/wiki/Unilever,418079,200,2,09-21-2021_05-01-56
134,https://en.wikipedia.org/wiki/Euronext,320836,200,2,09-21-2021_05-01-56
135,https://en.wikipedia.org/wiki/Market_Identifier_Code,80580,200,2,09-21-2021_05-01-56
136,https://en.wikipedia.org/wiki/Bloomberg_L.P.,268572,200,2,09-21-2021_05-01-56
137,https://en.wikipedia.org/wiki/Warrant_(finance),103456,200,2,09-21-2021_05-01-56
138,https://en.wikipedia.org/wiki/Vivendi,232857,200,2,09-21-2021_05-01-56
139,https://en.wikipedia.org/wiki/Commercial_paper,105634,200,2,09-21-2021_05-01-56
140,https://en.wikipedia.org/wiki/Visa_Inc.,317795,200,2,09-21-2021_05-01-56
141,https://en.wikipedia.org/wiki/Latin_script,366612,200,2,09-21-2021_05-01-57
142,https://en.wikipedia.org/wiki/Caret,96186,200,2,09-21-2021_05-01-57
143,https://en.wikipedia.org/wiki/Stock_exchange,241568,200,2,09-21-2021_05-01-57
144,https://en.wikipedia.org/wiki/Bond_(finance),197557,200,2,09-21-2021_05-01-57
145,https://en.wikipedia.org/wiki/SEDOL,43891,200,2,09-21-2021_05-01-57
146,https://en.wikipedia.org/wiki/Toronto_Stock_Exchange,174373,200,2,09-21-2021_05-01-57
147,https://en.wikipedia.org/wiki/Preferred_stock,135416,200,2,09-21-2021_05-01-57
148,https://en.wikipedia.org/wiki/Nasdaq_Composite,123084,200,2,09-21-2021_05-01-57
149,https://en.wikipedia.org/wiki/Stock_market_index,152452,200,2,09-21-2021_05-01-58
150,https://en.wikipedia.org/wiki/Reuters,282226,200,2,09-21-2021_05-01-58
151,https://en.wikipedia.org/wiki/HSBC,486426,200,2,09-21-2021_05-01-58
152,https://en.wikipedia.org/wiki/International_Securities_Identification_Number,102626,200,2,09-21-2021_05-01-58
153,https://en.wikipedia.org/wiki/Australian_Securities_Exchange,175656,200,2,09-21-2021_05-01-58
154,https://en.wikipedia.org/wiki/S%26P_Global_Ratings,151398,200,2,09-21-2021_05-01-58
155,https://en.wikipedia.org/wiki/Thomas_Edison,549016,200,2,09-21-2021_05-01-58
156,https://en.wikipedia.org/wiki/Vodafone,479729,200,2,09-21-2021_05-01-58
157,https://en.wikipedia.org/wiki/Harley_Owners_Group,66711,200,2,09-21-2021_05-01-58
158,https://en.wikipedia.org/wiki/Yamana_Gold,73357,200,2,09-21-2021_05-01-58
